StyleCode,Variant1_Option_Code,Variant2_Option_Code,Variant3_Option_Code,Variant4_Option_Code,Variant5_Option_Code,USD_Price
P2024,PLAT,15,0040,,,815
P2024,PLAT,16,0040,,,790
P2024,PLAT,23,0040,,,790
P2024,PLAT,LG,0040,,,550
P2024,09,MT,0046,,,180
P2024,09,12,0046,,,740
P2024,09,13,0046,,,630
P2024,09,14,0046,,,550
P2024,09,15,0046,,,535
P2024,09,16,0046,,,525
P2024,09,23,0046,,,525
P2024,09,LG,0046,,,225
P2024,14,MT,0046,,,335
P2024,14,12,0046,,,895
P2024,14,13,0046,,,785
P2024,14,14,0046,,,705
P2024,14,15,0046,,,690
P2024,14,16,0046,,,680
P2024,14,23,0046,,,680
P2024,14,LG,0046,,,380
P2024,18,MT,0046,,,495
P2024,18,12,0046,,,1050
P2024,18,13,0046,,,945
P2024,18,14,0046,,,860
P2024,18,15,0046,,,845
P2024,18,16,0046,,,835
P2024,18,23,0046,,,835
P2024,18,LG,0046,,,540
P2024,PLAT,MT,0046,,,530
P2024,PLAT,12,0046,,,1090
P2024,PLAT,13,0046,,,980
P2024,PLAT,14,0046,,,895
P2024,PLAT,15,0046,,,885
P2024,PLAT,16,0046,,,870
P2024,PLAT,23,0046,,,870
P2024,PLAT,LG,0046,,,575
P2024,09,MT,0050,,,180
P2024,09,12,0050,,,825
P2024,09,13,0050,,,705
P2024,09,14,0050,,,610
P2024,09,15,0050,,,585
P2024,09,16,0050,,,560
P2024,09,23,0050,,,560
P2024,09,LG,0050,,,230
P2024,14,MT,0050,,,335
P2024,14,12,0050,,,980
P2024,14,13,0050,,,860
P2024,14,14,0050,,,765
P2024,14,15,0050,,,740
P2024,14,16,0050,,,715
P2024,14,23,0050,,,715
P2024,14,LG,0050,,,385
P2024,18,MT,0050,,,495
P2024,18,12,0050,,,1135
P2024,18,13,0050,,,1015
P2024,18,14,0050,,,925
P2024,18,15,0050,,,895
P2024,18,16,0050,,,870
P2024,18,23,0050,,,870
P2024,18,LG,0050,,,545
P2024,PLAT,MT,0050,,,530
P2024,PLAT,12,0050,,,1175
P2024,PLAT,13,0050,,,1055
P2024,PLAT,14,0050,,,960
P2024,PLAT,15,0050,,,935
P2024,PLAT,16,0050,,,910
P2024,PLAT,23,0050,,,910
P2024,PLAT,LG,0050,,,580
P2024,09,MT,0060,,,180
P2024,09,12,0060,,,975
P2024,09,13,0060,,,825
P2024,09,14,0060,,,715
P2024,09,15,0060,,,685
P2024,09,16,0060,,,655
P2024,09,23,0060,,,625
P2024,09,LG,0060,,,240
P2024,14,MT,0060,,,335
P2024,14,12,0060,,,1130
P2024,14,13,0060,,,980
P2024,14,14,0060,,,870
P2024,14,15,0060,,,840
P2024,14,16,0060,,,810
P2024,14,23,0060,,,780
P2024,14,LG,0060,,,395
P2024,18,MT,0060,,,495
P2024,18,12,0060,,,1290
P2024,18,13,0060,,,1135
P2024,18,14,0060,,,1030
P2024,18,15,0060,,,995
P2024,18,16,0060,,,965
P2024,18,23,0060,,,935
P2024,18,LG,0060,,,550
P2024,PLAT,MT,0060,,,530
P2024,PLAT,12,0060,,,1325
P2024,PLAT,13,0060,,,1175
P2024,PLAT,14,0060,,,1065
P2024,PLAT,15,0060,,,1035
P2024,PLAT,16,0060,,,1005
P2024,PLAT,23,0060,,,970
P2024,PLAT,LG,0060,,,590
P2024,09,MT,0070,,,195
P2024,09,12,0070,,,1265
P2024,09,13,0070,,,1115
P2024,09,14,0070,,,1000
P2024,09,15,0070,,,960
P2024,09,16,0070,,,885
P2024,09,23,0070,,,885
P2024,09,LG,0070,,,265
P2024,14,MT,0070,,,360
P2024,14,12,0070,,,1430
P2024,14,13,0070,,,1280
P2024,14,14,0070,,,1165
P2024,14,15,0070,,,1125
P2024,14,16,0070,,,1050
P2024,14,23,0070,,,1050
P2024,14,LG,0070,,,430
P2024,18,MT,0070,,,525
P2024,18,12,0070,,,1600
P2024,18,13,0070,,,1445
P2024,18,14,0070,,,1330
P2024,18,15,0070,,,1295
P2024,18,16,0070,,,1220
P2024,18,23,0070,,,1220
P2024,18,LG,0070,,,600
P2024,PLAT,MT,0070,,,565
P2024,PLAT,12,0070,,,1640
P2024,PLAT,13,0070,,,1485
P2024,PLAT,14,0070,,,1370
P2024,PLAT,15,0070,,,1335
P2024,PLAT,16,0070,,,1260
P2024,PLAT,23,0070,,,1260
P2024,PLAT,LG,0070,,,640
P2024,09,MT,0080,,,195
P2024,09,12,0080,,,1500
P2024,09,13,0080,,,1335
P2024,09,14,0080,,,1215
P2024,09,15,0080,,,1135
P2024,09,16,0080,,,1010
P2024,09,23,0080,,,930
P2024,09,LG,0080,,,270
P2024,14,MT,0080,,,360
P2024,14,12,0080,,,1665
P2024,14,13,0080,,,1500
P2024,14,14,0080,,,1380
P2024,14,15,0080,,,1300
P2024,14,16,0080,,,1175
P2024,14,23,0080,,,1095
P2024,14,LG,0080,,,435
P2024,18,MT,0080,,,525
P2024,18,12,0080,,,1830
P2024,18,13,0080,,,1670
P2024,18,14,0080,,,1545
P2024,18,15,0080,,,1465
P2024,18,16,0080,,,1345
P2024,18,23,0080,,,1265
P2024,18,LG,0080,,,605
P2024,PLAT,MT,0080,,,565
P2024,PLAT,12,0080,,,1870
P2024,PLAT,13,0080,,,1710
P2024,PLAT,14,0080,,,1585
P2024,PLAT,15,0080,,,1505
P2024,PLAT,16,0080,,,1385
P2024,PLAT,23,0080,,,1305
P2024,PLAT,LG,0080,,,645
P2024,09,MT,0090,,,205
P2024,09,LG,0090,,,295
P2024,14,MT,0090,,,380
P2024,14,LG,0090,,,470
P2024,18,MT,0090,,,560
P2024,18,LG,0090,,,650
P2024,PLAT,MT,0090,,,600
P2024,PLAT,LG,0090,,,690
P2024,09,MT,0100,,,205
P2024,09,LG,0100,,,310
P2024,14,MT,0100,,,380
P2024,14,LG,0100,,,485
P2024,18,MT,0100,,,560
P2024,18,LG,0100,,,660
P2024,PLAT,MT,0100,,,600
P2024,PLAT,LG,0100,,,705
P2024,09,MT,0120,,,205
P2024,09,LG,0120,,,340
P2024,14,MT,0120,,,380
P2024,14,LG,0120,,,515
P2024,18,MT,0120,,,560
P2024,18,LG,0120,,,695
P2024,PLAT,MT,0120,,,600
P2024,PLAT,LG,0120,,,735
P2024,09,MT,0150,,,225
P2024,09,LG,0150,,,405
P2024,14,MT,0150,,,425
P2024,14,LG,0150,,,600
P2024,18,MT,0150,,,620
P2024,18,LG,0150,,,800
P2024,PLAT,MT,0150,,,670
P2024,PLAT,LG,0150,,,845
P2024,09,MT,0170,,,225
P2024,09,LG,0170,,,435
P2024,14,MT,0170,,,425
P2024,14,LG,0170,,,630
P2024,18,MT,0170,,,620
P2024,18,LG,0170,,,830
P2024,PLAT,MT,0170,,,670
P2024,PLAT,LG,0170,,,875
P2024,09,MT,0200,,,240
P2024,09,LG,0200,,,505
P2024,14,MT,0200,,,445
P2024,14,LG,0200,,,710
P2024,18,MT,0200,,,655
P2024,18,LG,0200,,,920
P2024,PLAT,MT,0200,,,705
P2024,PLAT,LG,0200,,,970
P2026,09,MT,0010,,,165
P2026,09,12,0010,,,235
P2026,09,13,0010,,,230
P2026,09,14,0010,,,225
P2026,09,15,0010,,,225
P2026,09,16,0010,,,215
P2026,09,23,0010,,,220
P2026,09,LG,0010,,,175
P2026,14,MT,0010,,,305
P2026,14,12,0010,,,375
P2026,14,13,0010,,,370
P2026,14,14,0010,,,365
P2026,14,15,0010,,,365
P2026,14,16,0010,,,355
P2026,14,23,0010,,,360
P2026,14,LG,0010,,,310
P2026,18,MT,0010,,,445
P2026,18,12,0010,,,520
P2026,18,13,0010,,,510
P2026,18,14,0010,,,505
P2026,18,15,0010,,,505
P2026,18,16,0010,,,495
P2026,18,23,0010,,,500
P2026,18,LG,0010,,,455
P2026,PLAT,MT,0010,,,480
P2026,PLAT,12,0010,,,550
P2026,PLAT,13,0010,,,545
P2026,PLAT,14,0010,,,540
P2026,PLAT,15,0010,,,535
P2026,PLAT,16,0010,,,530
P2026,PLAT,23,0010,,,535
P2026,PLAT,LG,0010,,,485
P2026,09,MT,0015,,,165
P2026,09,12,0015,,,275
P2026,09,13,0015,,,270
P2026,09,14,0015,,,260
P2026,09,15,0015,,,255
P2026,09,16,0015,,,245
P2026,09,23,0015,,,245
P2026,09,LG,0015,,,175
P2026,14,MT,0015,,,305
P2026,14,12,0015,,,415
P2026,14,13,0015,,,410
P2026,14,14,0015,,,400
P2026,14,15,0015,,,395
P2026,14,16,0015,,,385
P2026,14,23,0015,,,385
P2026,14,LG,0015,,,315
P2026,18,MT,0015,,,445
P2026,18,12,0015,,,555
P2026,18,13,0015,,,550
P2026,18,14,0015,,,540
P2026,18,15,0015,,,535
P2026,18,16,0015,,,525
P2026,18,23,0015,,,530
P2026,18,LG,0015,,,455
P2026,PLAT,MT,0015,,,480
P2026,PLAT,12,0015,,,590
P2026,PLAT,13,0015,,,580
P2026,PLAT,14,0015,,,575
P2026,PLAT,15,0015,,,570
P2026,PLAT,16,0015,,,560
P2026,PLAT,23,0015,,,560
P2026,PLAT,LG,0015,,,490
P2026,09,MT,0020,,,170
P2026,09,12,0020,,,330
P2026,09,13,0020,,,315
P2026,09,14,0020,,,300
P2026,09,15,0020,,,295
P2026,09,16,0020,,,280
P2026,09,23,0020,,,290
P2026,09,LG,0020,,,185
P2026,14,MT,0020,,,315
P2026,14,12,0020,,,475
P2026,14,13,0020,,,460
P2026,14,14,0020,,,445
P2026,14,15,0020,,,440
P2026,14,16,0020,,,425
P2026,14,23,0020,,,435
P2026,14,LG,0020,,,330
P2026,18,MT,0020,,,460
P2026,18,12,0020,,,620
P2026,18,13,0020,,,605
P2026,18,14,0020,,,595
P2026,18,15,0020,,,585
P2026,18,16,0020,,,570
P2026,18,23,0020,,,580
P2026,18,LG,0020,,,475
P2026,PLAT,MT,0020,,,495
P2026,PLAT,12,0020,,,655
P2026,PLAT,13,0020,,,640
P2026,PLAT,14,0020,,,625
P2026,PLAT,15,0020,,,620
P2026,PLAT,16,0020,,,605
P2026,PLAT,23,0020,,,615
P2026,PLAT,LG,0020,,,510
P2026,09,MT,0025,,,170
P2026,09,12,0025,,,390
P2026,09,13,0025,,,370
P2026,09,14,0025,,,350
P2026,09,15,0025,,,335
P2026,09,16,0025,,,320
P2026,09,23,0025,,,325
P2026,09,LG,0025,,,195
P2026,14,MT,0025,,,315
P2026,14,12,0025,,,535
P2026,14,13,0025,,,515
P2026,14,14,0025,,,495
P2026,14,15,0025,,,480
P2026,14,16,0025,,,465
P2026,14,23,0025,,,470
P2026,14,LG,0025,,,335
P2026,18,MT,0025,,,460
P2026,18,12,0025,,,680
P2026,18,13,0025,,,660
P2026,18,14,0025,,,645
P2026,18,15,0025,,,630
P2026,18,16,0025,,,610
P2026,18,23,0025,,,615
P2026,18,LG,0025,,,485
P2026,PLAT,MT,0025,,,495
P2026,PLAT,12,0025,,,715
P2026,PLAT,13,0025,,,695
P2026,PLAT,14,0025,,,680
P2026,PLAT,15,0025,,,660
P2026,PLAT,16,0025,,,645
P2026,PLAT,23,0025,,,650
P2026,PLAT,LG,0025,,,520
P2026,09,MT,0030,,,175
P2026,09,12,0030,,,435
P2026,09,13,0030,,,415
P2026,09,14,0030,,,395
P2026,09,15,0030,,,375
P2026,09,16,0030,,,355
P2026,09,23,0030,,,360
P2026,09,LG,0030,,,205
P2026,14,MT,0030,,,325
P2026,14,12,0030,,,585
P2026,14,13,0030,,,565
P2026,14,14,0030,,,540
P2026,14,15,0030,,,525
P2026,14,16,0030,,,505
P2026,14,23,0030,,,510
P2026,14,LG,0030,,,350
P2026,18,MT,0030,,,480
P2026,18,12,0030,,,735
P2026,18,13,0030,,,715
P2026,18,14,0030,,,695
P2026,18,15,0030,,,675
P2026,18,16,0030,,,655
P2026,18,23,0030,,,660
P2026,18,LG,0030,,,505
P2026,PLAT,MT,0030,,,515
P2026,PLAT,12,0030,,,775
P2026,PLAT,13,0030,,,750
P2026,PLAT,14,0030,,,730
P2026,PLAT,15,0030,,,710
P2026,PLAT,16,0030,,,690
P2026,PLAT,23,0030,,,695
P2026,PLAT,LG,0030,,,540
P2026,09,MT,0036,,,175
P2026,09,12,0036,,,560
P2026,09,13,0036,,,490
P2026,09,14,0036,,,460
P2026,09,15,0036,,,445
P2026,09,16,0036,,,430
P2026,09,23,0036,,,430
P2026,09,LG,0036,,,210
P2026,14,MT,0036,,,325
P2026,14,12,0036,,,710
P2026,14,13,0036,,,640
P2026,14,14,0036,,,610
P2026,14,15,0036,,,595
P2026,14,16,0036,,,580
P2026,14,23,0036,,,580
P2026,14,LG,0036,,,360
P2026,18,MT,0036,,,480
P2026,18,12,0036,,,860
P2026,18,13,0036,,,795
P2026,18,14,0036,,,760
P2026,18,15,0036,,,750
P2026,18,16,0036,,,730
P2026,18,23,0036,,,730
P2026,18,LG,0036,,,510
P2026,PLAT,MT,0036,,,515
P2026,PLAT,12,0036,,,900
P2026,PLAT,13,0036,,,830
P2026,PLAT,14,0036,,,795
P2026,PLAT,15,0036,,,785
P2026,PLAT,16,0036,,,765
P2026,PLAT,23,0036,,,765
P2026,PLAT,LG,0036,,,545
P2026,09,MT,0040,,,175
P2026,09,12,0040,,,600
P2026,09,13,0040,,,525
P2026,09,14,0040,,,490
P2026,09,15,0040,,,475
P2026,09,16,0040,,,455
P2026,09,23,0040,,,455
P2026,09,LG,0040,,,210
P2026,14,MT,0040,,,325
P2026,14,12,0040,,,750
P2026,14,13,0040,,,675
P2026,14,14,0040,,,640
P2026,14,15,0040,,,625
P2026,14,16,0040,,,605
P2026,14,23,0040,,,605
P2026,14,LG,0040,,,360
P2026,18,MT,0040,,,480
P2026,18,12,0040,,,905
P2026,18,13,0040,,,825
P2026,18,14,0040,,,790
P2026,18,15,0040,,,775
P2026,18,16,0040,,,755
P2026,18,23,0040,,,755
P2026,18,LG,0040,,,515
P2026,PLAT,MT,0040,,,515
P2026,PLAT,12,0040,,,940
P2026,PLAT,13,0040,,,865
P2026,PLAT,14,0040,,,825
P2026,PLAT,15,0040,,,815
P2026,PLAT,16,0040,,,790
P2026,PLAT,23,0040,,,790
P2026,PLAT,LG,0040,,,550
P2026,09,MT,0046,,,180
P2026,09,12,0046,,,740
P2026,09,13,0046,,,630
P2026,09,14,0046,,,550
P2026,09,15,0046,,,535
P2026,09,16,0046,,,525
P2026,09,23,0046,,,525
P2026,09,LG,0046,,,225
P2026,14,MT,0046,,,335
P2026,14,12,0046,,,895
P2026,14,13,0046,,,785
P2026,14,14,0046,,,705
P2026,14,15,0046,,,690
P2026,14,16,0046,,,680
P2026,14,23,0046,,,680
P2026,14,LG,0046,,,380
P2026,18,MT,0046,,,495
P2026,18,12,0046,,,1050
P2026,18,13,0046,,,945
P2026,18,14,0046,,,860
P2026,18,15,0046,,,845
P2026,18,16,0046,,,835
P2026,18,23,0046,,,835
P2026,18,LG,0046,,,540
P2026,PLAT,MT,0046,,,530
P2026,PLAT,12,0046,,,1090
P2026,PLAT,13,0046,,,980
P2026,PLAT,14,0046,,,895
P2026,PLAT,15,0046,,,885
P2026,PLAT,16,0046,,,870
P2026,PLAT,23,0046,,,870
P2026,PLAT,LG,0046,,,575
P2026,09,MT,0050,,,180
P2026,09,12,0050,,,825
P2026,09,13,0050,,,705
P2026,09,14,0050,,,610
P2026,09,15,0050,,,585
P2026,09,16,0050,,,560
P2026,09,23,0050,,,560
P2026,09,LG,0050,,,230
P2026,14,MT,0050,,,335
P2026,14,12,0050,,,980
P2026,14,13,0050,,,860
P2026,14,14,0050,,,765
P2026,14,15,0050,,,740
P2026,14,16,0050,,,715
P2026,14,23,0050,,,715
P2026,14,LG,0050,,,385
P2026,18,MT,0050,,,495
P2026,18,12,0050,,,1135
P2026,18,13,0050,,,1015
P2026,18,14,0050,,,925
P2026,18,15,0050,,,895
P2026,18,16,0050,,,870
P2026,18,23,0050,,,870
P2026,18,LG,0050,,,545
P2026,PLAT,MT,0050,,,530
P2026,PLAT,12,0050,,,1175
P2026,PLAT,13,0050,,,1055
P2026,PLAT,14,0050,,,960
P2026,PLAT,15,0050,,,935
P2026,PLAT,16,0050,,,910
P2026,PLAT,23,0050,,,910
P2026,PLAT,LG,0050,,,580
P2026,09,MT,0060,,,180
P2026,09,12,0060,,,975
P2026,09,13,0060,,,825
P2026,09,14,0060,,,715
P2026,09,15,0060,,,685
P2026,09,16,0060,,,655
P2026,09,23,0060,,,625
P2026,09,LG,0060,,,240
P2026,14,MT,0060,,,335
P2026,14,12,0060,,,1130
P2026,14,13,0060,,,980
P2026,14,14,0060,,,870
P2026,14,15,0060,,,840
P2026,14,16,0060,,,810
P2026,14,23,0060,,,780
P2026,14,LG,0060,,,395
P2026,18,MT,0060,,,495
P2026,18,12,0060,,,1290
P2026,18,13,0060,,,1135
P2026,18,14,0060,,,1030
P2026,18,15,0060,,,995
P2026,18,16,0060,,,965
P2026,18,23,0060,,,935
P2026,18,LG,0060,,,550
P2026,PLAT,MT,0060,,,530
P2026,PLAT,12,0060,,,1325
P2026,PLAT,13,0060,,,1175
P2026,PLAT,14,0060,,,1065
P2026,PLAT,15,0060,,,1035
P2026,PLAT,16,0060,,,1005
P2026,PLAT,23,0060,,,970
P2026,PLAT,LG,0060,,,590
P2026,09,MT,0070,,,195
P2026,09,12,0070,,,1265
P2026,09,13,0070,,,1115
P2026,09,14,0070,,,1000
P2026,09,15,0070,,,960
P2026,09,16,0070,,,885
P2026,09,23,0070,,,885
P2026,09,LG,0070,,,265
P2026,14,MT,0070,,,360
P2026,14,12,0070,,,1430
P2026,14,13,0070,,,1280
P2026,14,14,0070,,,1165
P2026,14,15,0070,,,1125
P2026,14,16,0070,,,1050
P2026,14,23,0070,,,1050
P2026,14,LG,0070,,,430
P2026,18,MT,0070,,,525
P2026,18,12,0070,,,1600
P2026,18,13,0070,,,1445
P2026,18,14,0070,,,1330
P2026,18,15,0070,,,1295
P2026,18,16,0070,,,1220
P2026,18,23,0070,,,1220
P2026,18,LG,0070,,,600
P2026,PLAT,MT,0070,,,565
P2026,PLAT,12,0070,,,1640
P2026,PLAT,13,0070,,,1485
P2026,PLAT,14,0070,,,1370
P2026,PLAT,15,0070,,,1335
P2026,PLAT,16,0070,,,1260
P2026,PLAT,23,0070,,,1260
P2026,PLAT,LG,0070,,,640
P2026,09,MT,0080,,,195
P2026,09,12,0080,,,1500
P2026,09,13,0080,,,1335
P2026,09,14,0080,,,1215
P2026,09,15,0080,,,1135
P2026,09,16,0080,,,1010
P2026,09,23,0080,,,930
P2026,09,LG,0080,,,270
P2026,14,MT,0080,,,360
P2026,14,12,0080,,,1665
P2026,14,13,0080,,,1500
P2026,14,14,0080,,,1380
P2026,14,15,0080,,,1300
P2026,14,16,0080,,,1175
P2026,14,23,0080,,,1095
P2026,14,LG,0080,,,435
P2026,18,MT,0080,,,525
P2026,18,12,0080,,,1830
P2026,18,13,0080,,,1670
P2026,18,14,0080,,,1545
P2026,18,15,0080,,,1465
P2026,18,16,0080,,,1345
P2026,18,23,0080,,,1265
P2026,18,LG,0080,,,605
P2026,PLAT,MT,0080,,,565
P2026,PLAT,12,0080,,,1870
P2026,PLAT,13,0080,,,1710
P2026,PLAT,14,0080,,,1585
P2026,PLAT,15,0080,,,1505
P2026,PLAT,16,0080,,,1385
P2026,PLAT,23,0080,,,1305
P2026,PLAT,LG,0080,,,645
P2026,09,MT,0090,,,205
P2026,09,LG,0090,,,295
P2026,14,MT,0090,,,380
P2026,14,LG,0090,,,470
P2026,18,MT,0090,,,560
P2026,18,LG,0090,,,650
P2026,PLAT,MT,0090,,,600
P2026,PLAT,LG,0090,,,690
P2026,09,MT,0100,,,205
P2026,09,LG,0100,,,310
P2026,14,MT,0100,,,380
P2026,14,LG,0100,,,485
P2026,18,MT,0100,,,560
P2026,18,LG,0100,,,660
P2026,PLAT,MT,0100,,,600
P2026,PLAT,LG,0100,,,705
P2026,09,MT,0120,,,205
P2026,09,LG,0120,,,340
P2026,14,MT,0120,,,380
P2026,14,LG,0120,,,515
P2026,18,MT,0120,,,560
P2026,18,LG,0120,,,695
P2026,PLAT,MT,0120,,,600
P2026,PLAT,LG,0120,,,735
P2026,09,MT,0150,,,225
P2026,09,LG,0150,,,405
P2026,14,MT,0150,,,425
P2026,14,LG,0150,,,600
P2026,18,MT,0150,,,620
P2026,18,LG,0150,,,800
P2026,PLAT,MT,0150,,,670
P2026,PLAT,LG,0150,,,845
P2026,09,MT,0170,,,225
P2026,09,LG,0170,,,435
P2026,14,MT,0170,,,425
P2026,14,LG,0170,,,630
P2026,18,MT,0170,,,620
P2026,18,LG,0170,,,830
P2026,PLAT,MT,0170,,,670
P2026,PLAT,LG,0170,,,875
P2026,09,MT,0200,,,240
P2026,09,LG,0200,,,505
P2026,14,MT,0200,,,445
P2026,14,LG,0200,,,710
P2026,18,MT,0200,,,655
P2026,18,LG,0200,,,920
P2026,PLAT,MT,0200,,,705
P2026,PLAT,LG,0200,,,970
P2069,09,MT,,,,380
P2069,09,12,,,,830
P2069,09,13,,,,795
P2069,09,14,,,,760
P2069,09,15,,,,750
P2069,09,16,,,,725
P2069,09,23,,,,700
P2069,09,LG,,,,500
P2069,14,MT,,,,720
P2069,14,12,,,,1170
P2069,14,13,,,,1130
P2069,14,14,,,,1100
P2069,14,15,,,,1085
P2069,14,16,,,,1060
P2069,14,23,,,,1035
P2069,14,LG,,,,840
P2069,18,MT,,,,1060
P2069,18,12,,,,1510
P2069,18,13,,,,1470
P2069,18,14,,,,1440
P2069,18,15,,,,1430
P2069,18,16,,,,1400
P2069,18,23,,,,1380
P2069,18,LG,,,,1180
P2069,PLAT,MT,,,,1140
P2069,PLAT,12,,,,1590
P2069,PLAT,13,,,,1555
P2069,PLAT,14,,,,1520
P2069,PLAT,15,,,,1510
P2069,PLAT,16,,,,1485
P2069,PLAT,23,,,,1460
P2069,PLAT,LG,,,,1260
P2070,09,MT,,,,210
P2070,09,12,,,,385
P2070,09,13,,,,375
P2070,09,14,,,,365
P2070,09,15,,,,360
P2070,09,16,,,,350
P2070,09,23,,,,340
P2070,09,LG,,,,270
P2070,14,MT,,,,390
P2070,14,12,,,,565
P2070,14,13,,,,555
P2070,14,14,,,,545
P2070,14,15,,,,540
P2070,14,16,,,,530
P2070,14,23,,,,525
P2070,14,LG,,,,450
P2070,18,MT,,,,575
P2070,18,12,,,,750
P2070,18,13,,,,740
P2070,18,14,,,,730
P2070,18,15,,,,725
P2070,18,16,,,,715
P2070,18,23,,,,705
P2070,18,LG,,,,635
P2070,PLAT,MT,,,,620
P2070,PLAT,12,,,,795
P2070,PLAT,13,,,,780
P2070,PLAT,14,,,,770
P2070,PLAT,15,,,,765
P2070,PLAT,16,,,,755
P2070,PLAT,23,,,,750
P2070,PLAT,LG,,,,675
P2071,09,MT,0010,,,180
P2071,09,12,0010,,,235
P2071,09,13,0010,,,235
P2071,09,14,0010,,,230
P2071,09,15,0010,,,230
P2071,09,16,0010,,,230
P2071,09,23,0010,,,230
P2071,09,LG,0010,,,215
P2071,14,MT,0010,,,335
P2071,14,12,0010,,,390
P2071,14,13,0010,,,390
P2071,14,14,0010,,,385
P2071,14,15,0010,,,385
P2071,14,16,0010,,,385
P2071,14,23,0010,,,385
P2071,14,LG,0010,,,370
P2071,18,MT,0010,,,495
P2071,18,12,0010,,,550
P2071,18,13,0010,,,545
P2071,18,14,0010,,,545
P2071,18,15,0010,,,540
P2071,18,16,0010,,,540
P2071,18,23,0010,,,540
P2071,18,LG,0010,,,525
P2071,PLAT,MT,0010,,,530
P2071,PLAT,12,0010,,,585
P2071,PLAT,13,0010,,,580
P2071,PLAT,14,0010,,,580
P2071,PLAT,15,0010,,,580
P2071,PLAT,16,0010,,,575
P2071,PLAT,23,0010,,,575
P2071,PLAT,LG,0010,,,560
P2071,09,MT,0020,,,205
P2071,09,12,0020,,,290
P2071,09,13,0020,,,285
P2071,09,14,0020,,,280
P2071,09,15,0020,,,280
P2071,09,16,0020,,,275
P2071,09,23,0020,,,275
P2071,09,LG,0020,,,245
P2071,14,MT,0020,,,375
P2071,14,12,0020,,,465
P2071,14,13,0020,,,460
P2071,14,14,0020,,,455
P2071,14,15,0020,,,450
P2071,14,16,0020,,,445
P2071,14,23,0020,,,445
P2071,14,LG,0020,,,420
P2071,18,MT,0020,,,555
P2071,18,12,0020,,,640
P2071,18,13,0020,,,635
P2071,18,14,0020,,,630
P2071,18,15,0020,,,630
P2071,18,16,0020,,,625
P2071,18,23,0020,,,625
P2071,18,LG,0020,,,595
P2071,PLAT,MT,0020,,,595
P2071,PLAT,12,0020,,,680
P2071,PLAT,13,0020,,,675
P2071,PLAT,14,0020,,,670
P2071,PLAT,15,0020,,,670
P2071,PLAT,16,0020,,,665
P2071,PLAT,23,0020,,,665
P2071,PLAT,LG,0020,,,640
P2071,09,MT,0025,,,210
P2071,09,12,0025,,,300
P2071,09,13,0025,,,295
P2071,09,14,0025,,,285
P2071,09,15,0025,,,285
P2071,09,16,0025,,,280
P2071,09,23,0025,,,280
P2071,09,LG,0025,,,250
P2071,14,MT,0025,,,390
P2071,14,12,0025,,,480
P2071,14,13,0025,,,475
P2071,14,14,0025,,,465
P2071,14,15,0025,,,465
P2071,14,16,0025,,,460
P2071,14,23,0025,,,460
P2071,14,LG,0025,,,430
P2071,18,MT,0025,,,570
P2071,18,12,0025,,,665
P2071,18,13,0025,,,655
P2071,18,14,0025,,,650
P2071,18,15,0025,,,645
P2071,18,16,0025,,,640
P2071,18,23,0025,,,640
P2071,18,LG,0025,,,610
P2071,PLAT,MT,0025,,,615
P2071,PLAT,12,0025,,,705
P2071,PLAT,13,0025,,,700
P2071,PLAT,14,0025,,,690
P2071,PLAT,15,0025,,,690
P2071,PLAT,16,0025,,,685
P2071,PLAT,23,0025,,,685
P2071,PLAT,LG,0025,,,655
P2071,09,MT,0030,,,250
P2071,09,12,0030,,,370
P2071,09,13,0030,,,360
P2071,09,14,0030,,,350
P2071,09,15,0030,,,345
P2071,09,16,0030,,,340
P2071,09,23,0030,,,340
P2071,09,LG,0030,,,300
P2071,14,MT,0030,,,465
P2071,14,12,0030,,,585
P2071,14,13,0030,,,575
P2071,14,14,0030,,,565
P2071,14,15,0030,,,560
P2071,14,16,0030,,,555
P2071,14,23,0030,,,555
P2071,14,LG,0030,,,515
P2071,18,MT,0030,,,685
P2071,18,12,0030,,,805
P2071,18,13,0030,,,795
P2071,18,14,0030,,,785
P2071,18,15,0030,,,780
P2071,18,16,0030,,,775
P2071,18,23,0030,,,775
P2071,18,LG,0030,,,735
P2071,PLAT,MT,0030,,,735
P2071,PLAT,12,0030,,,855
P2071,PLAT,13,0030,,,845
P2071,PLAT,14,0030,,,835
P2071,PLAT,15,0030,,,835
P2071,PLAT,16,0030,,,825
P2071,PLAT,23,0030,,,825
P2071,PLAT,LG,0030,,,785
P2071,09,MT,0050,,,295
P2071,09,12,0050,,,460
P2071,09,13,0050,,,445
P2071,09,14,0050,,,435
P2071,09,15,0050,,,430
P2071,09,16,0050,,,420
P2071,09,23,0050,,,420
P2071,09,LG,0050,,,355
P2071,14,MT,0050,,,555
P2071,14,12,0050,,,720
P2071,14,13,0050,,,705
P2071,14,14,0050,,,695
P2071,14,15,0050,,,690
P2071,14,16,0050,,,680
P2071,14,23,0050,,,675
P2071,14,LG,0050,,,615
P2071,18,MT,0050,,,820
P2071,18,12,0050,,,985
P2071,18,13,0050,,,970
P2071,18,14,0050,,,960
P2071,18,15,0050,,,955
P2071,18,16,0050,,,945
P2071,18,23,0050,,,940
P2071,18,LG,0050,,,880
P2071,PLAT,MT,0050,,,880
P2071,PLAT,12,0050,,,1045
P2071,PLAT,13,0050,,,1030
P2071,PLAT,14,0050,,,1020
P2071,PLAT,15,0050,,,1015
