StyleCode,VariantCode,Shape,Setting,StoneCount,StoneSize,Metal,Quality,Price
WBRDUP,WBRDUP-240M75,Round,Scalloped (U),75%,2.4 mm,PLAT,F-G / VS (Mined),1710.00
WBRDUP,WBRDUP-240M75,Round,Scalloped (U),75%,2.4 mm,PLAT,G-H / SI (Mined),1505.00
WBRDUP,WBRDUP-240M75,Round,Scalloped (U),75%,2.4 mm,PLAT,E-F / VS  (Lab Grown),1075.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,10,F-G / VS (Mined),1570.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,10,G-H / SI (Mined),1275.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,10,E-F / VS  (Lab Grown),625.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,14,F-G / VS (Mined),1865.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,14,G-H / SI (Mined),1570.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,14,E-F / VS  (Lab Grown),920.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,18,F-G / VS (Mined),2175.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,18,G-H / SI (Mined),1880.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,18,E-F / VS  (Lab Grown),1230.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,PLAT,F-G / VS (Mined),2145.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,PLAT,G-H / SI (Mined),1850.00
WBRDUP,WBRDUP-270M75,Round,Scalloped (U),75%,2.7 mm,PLAT,E-F / VS  (Lab Grown),1205.00
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,10,F-G / VS (Mined),1785
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,10,E-F / VS  (Lab Grown),620
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,14,F-G / VS (Mined),1875
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,14,E-F / VS  (Lab Grown),715
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,18,F-G / VS (Mined),1970
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,18,E-F / VS  (Lab Grown),810
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,PLAT,F-G / VS (Mined),1965
WBEHPR,WBEHPR-010W00,Emerald (EW),Prong,Eternity,0.10 ct,PLAT,E-F / VS  (Lab Grown),800
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,10,F-G / VS (Mined),3465
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,10,E-F / VS  (Lab Grown),995
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,14,F-G / VS (Mined),3575
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,14,E-F / VS  (Lab Grown),1105
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,18,F-G / VS (Mined),3695
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,18,E-F / VS  (Lab Grown),1225
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,PLAT,F-G / VS (Mined),3685
WBEHPR,WBEHPR-020W00,Emerald (EW),Prong,Eternity,0.20 ct,PLAT,E-F / VS  (Lab Grown),1215
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,10,F-G / VS (Mined),4920
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,10,E-F / VS  (Lab Grown),1270
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,14,F-G / VS (Mined),5055
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,14,E-F / VS  (Lab Grown),1405
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,18,F-G / VS (Mined),5195
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,18,E-F / VS  (Lab Grown),1545
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,PLAT,F-G / VS (Mined),5180
WBEHPR,WBEHPR-030W00,Emerald (EW),Prong,Eternity,0.30 ct,PLAT,E-F / VS  (Lab Grown),1535
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,10,F-G / VS (Mined),1005
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,10,E-F / VS  (Lab Grown),455
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,14,F-G / VS (Mined),1150
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,14,E-F / VS  (Lab Grown),595
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,18,F-G / VS (Mined),1300
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,18,E-F / VS  (Lab Grown),750
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,PLAT,F-G / VS (Mined),1285
WBEHPR,WBEHPR-010W50,Emerald (EW),Prong,50%,0.10 ct,PLAT,E-F / VS  (Lab Grown),735
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,10,F-G / VS (Mined),2010
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,10,E-F / VS  (Lab Grown),705
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,14,F-G / VS (Mined),2185
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,14,E-F / VS  (Lab Grown),880
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,18,F-G / VS (Mined),2370
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,18,E-F / VS  (Lab Grown),1065
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,PLAT,F-G / VS (Mined),2355
WBEHPR,WBEHPR-020W50,Emerald (EW),Prong,50%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1045
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,10,F-G / VS (Mined),2530
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,10,E-F / VS  (Lab Grown),830
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,14,F-G / VS (Mined),2750
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,14,E-F / VS  (Lab Grown),1045
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,18,F-G / VS (Mined),2980
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,18,E-F / VS  (Lab Grown),1275
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,PLAT,F-G / VS (Mined),2955
WBEHPR,WBEHPR-030W50,Emerald (EW),Prong,50%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1255
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,10,F-G / VS (Mined),805
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,10,E-F / VS  (Lab Grown),375
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,14,F-G / VS (Mined),925
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,14,E-F / VS  (Lab Grown),495
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,18,F-G / VS (Mined),1045
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,18,E-F / VS  (Lab Grown),620
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,PLAT,F-G / VS (Mined),1035
WBEHPR,WBEHPR-010W75,Emerald (EW),Prong,75%,0.10 ct,PLAT,E-F / VS  (Lab Grown),605
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,10,F-G / VS (Mined),2260
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,10,E-F / VS  (Lab Grown),735
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,14,F-G / VS (Mined),2405
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,14,E-F / VS  (Lab Grown),880
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,18,F-G / VS (Mined),2555
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,18,E-F / VS  (Lab Grown),1030
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,PLAT,F-G / VS (Mined),2545
WBEHPR,WBEHPR-020W75,Emerald (EW),Prong,75%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1015
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,10,F-G / VS (Mined),3155
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,10,E-F / VS  (Lab Grown),925
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,14,F-G / VS (Mined),3330
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,14,E-F / VS  (Lab Grown),1100
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,18,F-G / VS (Mined),3515
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,18,E-F / VS  (Lab Grown),1285
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,PLAT,F-G / VS (Mined),3500
WBEHPR,WBEHPR-030W75,Emerald (EW),Prong,75%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1270
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,10,F-G / VS (Mined),2440
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,10,E-F / VS  (Lab Grown),850
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,14,F-G / VS (Mined),2575
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,14,E-F / VS  (Lab Grown),980
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,18,F-G / VS (Mined),2715
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,18,E-F / VS  (Lab Grown),1120
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,PLAT,F-G / VS (Mined),2700
WBEMPR,WBEMPR-010W00,Emerald,Prong,Eternity,0.10 ct,PLAT,E-F / VS  (Lab Grown),1110
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,10,F-G / VS (Mined),4670
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,10,E-F / VS  (Lab Grown),1330
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,14,F-G / VS (Mined),4820
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,14,E-F / VS  (Lab Grown),1480
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,18,F-G / VS (Mined),4980
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,18,E-F / VS  (Lab Grown),1640
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,PLAT,F-G / VS (Mined),4965
WBEMPR,WBEMPR-020W00,Emerald,Prong,Eternity,0.20 ct,PLAT,E-F / VS  (Lab Grown),1625
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,10,F-G / VS (Mined),6890
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,10,E-F / VS  (Lab Grown),1785
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,14,F-G / VS (Mined),7095
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,14,E-F / VS  (Lab Grown),1985
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,18,F-G / VS (Mined),7305
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,18,E-F / VS  (Lab Grown),2195
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,PLAT,F-G / VS (Mined),7285
WBEMPR,WBEMPR-030W00,Emerald,Prong,Eternity,0.30 ct,PLAT,E-F / VS  (Lab Grown),2175
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,10,F-G / VS (Mined),1415
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,10,E-F / VS  (Lab Grown),615
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,14,F-G / VS (Mined),1605
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,14,E-F / VS  (Lab Grown),810
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,18,F-G / VS (Mined),1810
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,18,E-F / VS  (Lab Grown),1015
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,PLAT,F-G / VS (Mined),1790
WBEMPR,WBEMPR-010W50,Emerald,Prong,50%,0.10 ct,PLAT,E-F / VS  (Lab Grown),995
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,10,F-G / VS (Mined),2495
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,10,E-F / VS  (Lab Grown),895
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,14,F-G / VS (Mined),2740
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,14,E-F / VS  (Lab Grown),1145
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,18,F-G / VS (Mined),3005
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,18,E-F / VS  (Lab Grown),1405
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,PLAT,F-G / VS (Mined),2980
WBEMPR,WBEMPR-020W50,Emerald,Prong,50%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1380
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,10,F-G / VS (Mined),3915
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,10,E-F / VS  (Lab Grown),1240
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,14,F-G / VS (Mined),4225
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,14,E-F / VS  (Lab Grown),1550
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,18,F-G / VS (Mined),4555
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,18,E-F / VS  (Lab Grown),1880
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,PLAT,F-G / VS (Mined),4525
WBEMPR,WBEMPR-030W50,Emerald,Prong,50%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1850
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,10,F-G / VS (Mined),1125
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,10,E-F / VS  (Lab Grown),515
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,14,F-G / VS (Mined),1290
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,14,E-F / VS  (Lab Grown),680
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,18,F-G / VS (Mined),1465
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,18,E-F / VS  (Lab Grown),850
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,PLAT,F-G / VS (Mined),1445
WBEMPR,WBEMPR-010W75,Emerald,Prong,75%,0.10 ct,PLAT,E-F / VS  (Lab Grown),835
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,10,F-G / VS (Mined),2770
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,10,E-F / VS  (Lab Grown),915
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,14,F-G / VS (Mined),2970
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,14,E-F / VS  (Lab Grown),1115
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,18,F-G / VS (Mined),3180
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,18,E-F / VS  (Lab Grown),1325
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,PLAT,F-G / VS (Mined),3160
WBEMPR,WBEMPR-020W75,Emerald,Prong,75%,0.20 ct,PLAT,E-F / VS  (Lab Grown),1305
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,10,F-G / VS (Mined),4830
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,10,E-F / VS  (Lab Grown),1385
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,14,F-G / VS (Mined),5090
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,14,E-F / VS  (Lab Grown),1640
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,18,F-G / VS (Mined),5360
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,18,E-F / VS  (Lab Grown),1910
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,PLAT,F-G / VS (Mined),5335
WBEMPR,WBEMPR-030W75,Emerald,Prong,75%,0.30 ct,PLAT,E-F / VS  (Lab Grown),1890
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,10,F-G / VS (Mined),1190
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,10,E-F / VS  (Lab Grown),430
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,14,F-G / VS (Mined),1285
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,14,E-F / VS  (Lab Grown),520
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,18,F-G / VS (Mined),1380
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,18,E-F / VS  (Lab Grown),615
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,PLAT,F-G / VS (Mined),1370
WBOHPR,WBOHPR-005W00,Oval (EW),Prong,Eternity,0.05 ct,PLAT,E-F / VS  (Lab Grown),610
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,10,F-G / VS (Mined),2795
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,10,E-F / VS  (Lab Grown),775
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,14,F-G / VS (Mined),2920
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,14,E-F / VS  (Lab Grown),900
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,18,F-G / VS (Mined),3050
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,18,E-F / VS  (Lab Grown),1030
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,PLAT,F-G / VS (Mined),3035
WBOHPR,WBOHPR-015W00,Oval (EW),Prong,Eternity,0.15 ct,PLAT,E-F / VS  (Lab Grown),1015
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,10,F-G / VS (Mined),4030
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,10,E-F / VS  (Lab Grown),995
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,14,F-G / VS (Mined),4175
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,14,E-F / VS  (Lab Grown),1140
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,18,F-G / VS (Mined),4325
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,18,E-F / VS  (Lab Grown),1295
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,PLAT,F-G / VS (Mined),4310
WBOHPR,WBOHPR-025W00,Oval (EW),Prong,Eternity,0.25 ct,PLAT,E-F / VS  (Lab Grown),1280
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,10,F-G / VS (Mined),745
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,10,E-F / VS  (Lab Grown),345
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,14,F-G / VS (Mined),870
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,14,E-F / VS  (Lab Grown),470
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,18,F-G / VS (Mined),1000
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,18,E-F / VS  (Lab Grown),600
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,PLAT,F-G / VS (Mined),985
WBOHPR,WBOHPR-005W50,Oval (EW),Prong,50%,0.05 ct,PLAT,E-F / VS  (Lab Grown),585
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,10,F-G / VS (Mined),1410
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,10,E-F / VS  (Lab Grown),530
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,14,F-G / VS (Mined),1590
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,14,E-F / VS  (Lab Grown),705
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,18,F-G / VS (Mined),1775
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,18,E-F / VS  (Lab Grown),890
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,PLAT,F-G / VS (Mined),1755
WBOHPR,WBOHPR-015W50,Oval (EW),Prong,50%,0.15 ct,PLAT,E-F / VS  (Lab Grown),875
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,10,F-G / VS (Mined),2365
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,10,E-F / VS  (Lab Grown),735
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,14,F-G / VS (Mined),2575
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,14,E-F / VS  (Lab Grown),940
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,18,F-G / VS (Mined),2790
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,18,E-F / VS  (Lab Grown),1160
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,PLAT,F-G / VS (Mined),2770
WBOHPR,WBOHPR-025W50,Oval (EW),Prong,50%,0.25 ct,PLAT,E-F / VS  (Lab Grown),1140
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,10,F-G / VS (Mined),1020
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,10,E-F / VS  (Lab Grown),400
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,14,F-G / VS (Mined),1125
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,14,E-F / VS  (Lab Grown),505
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,18,F-G / VS (Mined),1240
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,18,E-F / VS  (Lab Grown),620
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,PLAT,F-G / VS (Mined),1230
WBOHPR,WBOHPR-005W75,Oval (EW),Prong,75%,0.05 ct,PLAT,E-F / VS  (Lab Grown),610
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,10,F-G / VS (Mined),2025
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,10,E-F / VS  (Lab Grown),635
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,14,F-G / VS (Mined),2175
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,14,E-F / VS  (Lab Grown),785
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,18,F-G / VS (Mined),2330
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,18,E-F / VS  (Lab Grown),940
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,PLAT,F-G / VS (Mined),2315
WBOHPR,WBOHPR-015W75,Oval (EW),Prong,75%,0.15 ct,PLAT,E-F / VS  (Lab Grown),925
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,10,F-G / VS (Mined),3490
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,10,E-F / VS  (Lab Grown),925
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,14,F-G / VS (Mined),3665
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,14,E-F / VS  (Lab Grown),1100
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,18,F-G / VS (Mined),3850
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,18,E-F / VS  (Lab Grown),1285
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,PLAT,F-G / VS (Mined),3835
WBOHPR,WBOHPR-025W75,Oval (EW),Prong,75%,0.25 ct,PLAT,E-F / VS  (Lab Grown),1270
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,10,F-G / VS (Mined),1675
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,10,E-F / VS  (Lab Grown),585
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,14,F-G / VS (Mined),1800
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,14,E-F / VS  (Lab Grown),710
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,18,F-G / VS (Mined),1930
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,18,E-F / VS  (Lab Grown),840
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,PLAT,F-G / VS (Mined),1915
WBOVPR,WBOVPR-005W00,Oval,Prong,Eternity,0.05 ct,PLAT,E-F / VS  (Lab Grown),825
WBOVPR,WBOVPR-015W00,Oval,Prong,Eternity,0.15 ct,10,F-G / VS (Mined),3640
WBOVPR,WBOVPR-015W00,Oval,Prong,Eternity,0.15 ct,10,E-F / VS  (Lab Grown),990
