DesignNumber,Type,Thumbnail_Folder,Image_Folder,SubType,PrimaryShape,PrimarySetting,AccentShape,AccentSetting,Texture,Halo,ShankStudded,ShankType
RG05000065,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000065/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000065/,Design Band,,,Round,Collet|Prong Setting|Pave,Plain,None,No,Straight
RG05000066,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000066/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000066/,Design Band,,,Round,Collet|Prong Setting|Pave,Plain,None,1 Side,Straight|Split
RG05000067,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000067/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000067/,Design Band,,,Round,Collet|Prong Setting|Pave,Plain,None,Half,Straight
RG05000068,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000068/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000068/,Design Band,,,Round,Collet|Prong Setting,Plain,None,No,Pinch
RG05000069,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000069/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000069/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000070,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000070/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000070/,Design Band,,,Round,Collet|Prong Setting,Plain,None,Half,Straight
RG05000071,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000071/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000071/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000072,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000072/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000072/,Design Band,,,Round,Collet|Prong Setting,Plain,None,No,Double Shank
RG05000073,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000073/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000073/,Design Band,,,Round,Pave|Collet,Plain,None,No,Double Shank
RG05000074,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000074/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000074/,Design Band,,,Round,Pave|Collet,Plain,None,Half,Straight
RG05000075,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000075/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000075/,Design Band,,,Round,Prong Setting,Plain,None,Half,Split
RG05000076,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000076/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000076/,Design Band,,,Round,Prong Setting|Collet,Plain,None,Half,Pinch
RG05000077,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000077/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000077/,Design Band,,,Round,Prong Setting,Plain,None,1 Side,Split|Petit
RG05000078,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000078/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000078/,Design Band,,,Round,Bezel|Prong Setting,Plain,None,1 Side,Split
RG05000079,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000079/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000079/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000080,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000080/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000080/,Design Band,,,Round,Bezel|Prong Setting,Plain,None,Half,Double Shank
RG05000081,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000081/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000081/,Design Band,,,Round,Prong Setting,Plain,None,No,Straight
RG05000082,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000082/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000082/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000083,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000083/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000083/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000084,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000084/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000084/,Design Band,,,Round,Prong Setting,Plain,None,1 Side shank,Straight
RG05000085,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000085/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000085/,Design Band,,,Round,Prong Setting,Plain,None,No,Double Shank
RG05000086,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000086/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000086/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000087,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000087/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000087/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000088,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000088/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000088/,Design Band,,,Round,Collet|Prong Setting,Plain,None,Half,Straight
RG05000089,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000089/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000089/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000090,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000090/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000090/,Design Band,,,Round,Prong Setting,Plain,None,Half,Straight
RG05000091,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000091/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000091/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000092,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000092/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000092/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000093,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000093/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000093/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000094,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000094/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000094/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000095,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000095/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000095/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000096,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000096/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000096/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000097,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000097/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000097/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000098,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000098/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000098/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000099,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000099/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000099/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG05000100,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG05000100/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG05000100/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG06010001,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010001/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010001/,Design Band,,,Round,Pave,Plain,None,No,Straight
RG06010002,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010002/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010002/,Design Band,,,Round,Pave|Collet|Prong Setting,Plain,None,No,Split
RG06010003,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010003/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010003/,Solitaire,Marquise,Collet,Round,Pave,Plain,None,Three Quarter,Straight
RG06010004,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010004/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010004/,Design Band,,,Round,Pave|Collet,Plain,None,No,Straight
RG06010005,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010005/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010005/,Design Band,,,Round,U Prong,Plain,None,No,Straight
RG06010006,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010006/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010006/,Solitaire,Round,Collet,Round,Pave,Plain,None,Three Quarter,Straight
RG06010007,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010007/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010007/,Design Band,Round,Collet,Round,Pave,Plain,None,No,Straight
RG06010008,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010008/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010008/,Eternity,,,Round,Collet,Plain,None,No,Straight
RG06010009,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010009/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010009/,Eternity|Anniversary,,,Round,Pave,Plain,None,No,Straight
RG06010010,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010010/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010010/,Eternity|Anniversary,,,Round,Pave,Plain,None,No,Straight
RG06010011,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010011/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010011/,Eternity|Anniversary,,,Round,Collet,Milgrain,None,No,Straight
RG06010012,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010012/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010012/,Eternity|Anniversary,,,Round,U Prong,Plain,None,No,Straight
RG06010013,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010013/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010013/,Eternity,,,Round,U Prong,Plain,None,No,Straight
RG06010014,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010014/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010014/,Eternity,,,Round,Prong Setting|Bezel,Rope,None,No,Straight
RG06010015,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010015/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010015/,Eternity,,,Round,Collet,Plain,None,No,Straight
RG06010016,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010016/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010016/,Design Band,,,Round,Prong Setting|Collet,Plain,None,No,Straight
RG06010017,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010017/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010017/,Solitaire,Round,Collet,Round,Pave,Plain|Milgrain,None,6 Stone,Straight
RG06010018,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010018/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010018/,Eternity,,,Round,Prong Setting,Plain,None,No,Straight
RG06010019,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010019/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010019/,Eternity,,,Round,Prong Setting,Plain,None,No,Straight
RG06010020,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010020/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010020/,Crossover,,,Round,Prong Setting|Collet,Plain,None,No,
RG06010021,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010021/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010021/,5 Stone|Eternity,,,Round,Collet,Plain,None,No,Straight
RG06010022,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010022/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010022/,Crossover,,,Round,Collet,Plain,None,No,Straight
RG06010023,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010023/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010023/,Promise,,,Round,Collet,Plain,None,No,Straight
RG06010024,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010024/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010024/,Design Band,,,Round,Pave,Plain,None,No,Straight
RG06010025,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010025/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010025/,Promise|Design Band,,,Round,Pave,Plain,None,No,Straight
RG06010026,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010026/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010026/,Promise|Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010027,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010027/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010027/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG06010028,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010028/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010028/,Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010029,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010029/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010029/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG06010030,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010030/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010030/,Design Band,,,Round,Micro Pave|Collet,Plain,None,No,Split
RG06010031,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010031/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010031/,Design Band,,,Round,Micro Pave,Plain,None,No,Split
RG06010032,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010032/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010032/,Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010033,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010033/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010033/,Design Band,,,Round,Micro Pave|Collet,Plain,None,No,Straight
RG06010034,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010034/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010034/,Promise|Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010035,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010035/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010035/,Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010036,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010036/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010036/,Design Band,,,Round,Collet,Plain,None,No,Straight
RG06010037,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010037/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010037/,Design Band,,,Round,Micro Pave,Plain,None,No,Split
RG06010038,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010038/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010038/,Design Band,,,Round,Collet,Plain,None,No,Twist
RG06010039,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010039/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010039/,Promise|Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010040,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010040/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010040/,Design Band,,,Round,Micro Pave|Collet,Plain,None,No,Twist
RG06010041,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010041/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010041/,Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010042,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010042/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010042/,Design Band,,,Round,Micro Pave,Plain,None,No,Twist
RG06010043,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010043/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010043/,Design Band,,,Round,Collet|Micro Pave,Plain,None,No,Twist
RG06010044,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010044/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010044/,Design Band,,,Round,Micro Pave|Collet,Plain,None,No,Twist
RG06010045,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010045/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010045/,Design Band,,,Round,Micro Pave|Collet,Plain,None,No,Straight
RG06010046,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010046/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010046/,Design Band,,,Round,Micro Pave|Collet,Plain,None,No,Straight
RG06010047,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010047/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010047/,Design Band,,,Round,Micro Pave,Plain,None,No,Straight
RG06010048,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG06010048/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG06010048/,Design Band,,,Round,Micro Pave,Plain,None,No,Straight
